Code,WO,Maintenance Plant,WTG/Solar,Priority,Description,Long description,Detected,Approved,Deadline,To execute,Created on,User,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
7000814227,,WF KILGALLIOCH,E-37,3,P*HOIST CHAIN BOX SHACKLES WORN,,APR,,,19/06/2025,19/06/2025,,18/09/2025,,SGRE 1,,Hoist,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814228,3003056994,WF KILGALLIOCH,E-37,4,GBX Filter drip tray cracked,,APR,,,04/04/2020,04/04/2020,,04/10/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814229,3003056996,WF KILGALLIOCH,E-37,3,Damage to Generator motor cover and hous,Damage to Generator motor cover and hous,APR,,,04/04/2020,04/04/2020,,04/07/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814230,3003056998,WF KILGALLIOCH,E-37,3,P*EARTH STRAP TO BE SECURED,,APR,,,06/04/2021,06/04/2021,,06/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814231,3003057000,WF KILGALLIOCH,E-37,3,P*1 X SHEARED BOLTS ON NACELLE SUPPORT,,APR,,,02/11/2021,02/11/2021,,01/02/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814232,3003057001,WF KILGALLIOCH,E-37,3,P*TX LOUVRES WONT CLOSE,,APR,,,09/11/2021,09/11/2021,,08/02/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814233,3003057003,WF KILGALLIOCH,E-37,3,P*G/BOX INTERCOOLER LEAKING AT FLANGES,,APR,,,11/05/2023,11/05/2023,,10/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814234,3003057004,WF KILGALLIOCH,E-37,3,p*HALFMOON NOISE,,APR,,,11/05/2023,11/05/2023,,10/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814235,3003057005,WF KILGALLIOCH,E-37,3,P*MAIN SHAFT FRONT BEARING SEAL,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814236,3003057006,WF KILGALLIOCH,E-37,3,P*MAIN SHAFT REAR BEARING LEAKING,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814237,,WF KILGALLIOCH,E-37,3,Yaw seal to be replaced,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814238,,WF KILGALLIOCH,E-37,4,Top Cabinet Fan cover missing,,APR,,,27/11/2024,27/11/2024,,27/05/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814239,,WF KILGALLIOCH,E-38,3,P*NACELLE ANCHOR POINTS CORRODED,,APR,,,17/06/2025,17/06/2025,,16/09/2025,,SGRE 1,,Nacelle,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814241,3003056809,WF KILGALLIOCH,E-38,3,P*YAW SEAL TORN,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814242,3003056810,WF KILGALLIOCH,E-38,3,P*MAIN SHAFT REAR BEARING LEAKING,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814243,3003056811,WF KILGALLIOCH,E-38,3,P*MAIN SHAFT FRONT BEARING LEAKING,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814244,3003056812,WF KILGALLIOCH,E-38,3,P*G/BOX INTERCOOLER LEAKING AT FLANGES,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814245,,WF KILGALLIOCH,E-38,3,Blade emergency accumulator to be replac,Blade emergency accumulator to be replac,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A038,30/09/2025,,E925230
7000814246,,WF KILGALLIOCH,E-39,3,P*LIFT HOUR COUNTER NOT WORKING,,APR,,,17/06/2025,17/06/2025,,16/09/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID5A039,30/09/2025,,E925230
7000814247,,WF KILGALLIOCH,E-39,3,P*NACELLE ANCHOR POINTS CORRODED,,APR,,,17/06/2025,17/06/2025,,16/09/2025,,SGRE 1,,Nacelle,MCP,,,0,FICH,,,,,KID5A039,30/09/2025,,E925230
7000814248,,WF KILGALLIOCH,E-39,3,P*HOIST PENDANT WIRE WORN,,APR,,,17/06/2025,17/06/2025,,16/09/2025,Pending task completed 28/11/2025,SGRE 1,,Hoist,MCP,,,0,FICH,,,,,KID5A039,30/09/2025,,E925230
7000814249,3003057014,WF KILGALLIOCH,E-39,3,P*TX LOUVRES WONT CLOSE,,APR,,,19/11/2021,19/11/2021,,18/02/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A039,30/09/2025,,E925230
7000814250,,WF KILGALLIOCH,E-39,3,Pitch Ram Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A039,30/09/2025,,E925230
7000814251,3003057017,WF KILGALLIOCH,E-40,3,P* WIND VANE FAILURE,,APR,,,21/04/2021,21/04/2021,,21/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814252,3003057020,WF KILGALLIOCH,E-40,3,P* ACCELEROMETER DAMAGED,,APR,,,21/04/2021,21/04/2021,,21/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814253,3003057023,WF KILGALLIOCH,E-40,3,P*CRACKING ON COVER OF CONE SUPPORT,,APR,,,21/12/2021,21/12/2021,,22/03/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814254,,WF KILGALLIOCH,E-40,3,Yaw seal to be replaced,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814255,,WF KILGALLIOCH,E-40,3,Hub light switch to be replaced,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814256,,WF KILGALLIOCH,E-40,3,Pitch Ram Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A040,30/09/2025,,E925230
7000814260,3003057033,WF KILGALLIOCH,E-42,5,GREASE COLLECTORS OF THE YAW SYSTEM BOLT,GREASE COLLECTORS OF THE YAW SYSTEM BOLT,APR,,,02/03/2021,02/03/2021,,02/03/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814261,3003057034,WF KILGALLIOCH,E-42,4,Blade covers bolts snapped x 2,,APR,,,02/03/2021,02/03/2021,,02/09/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814262,3003057035,WF KILGALLIOCH,E-42,3,leuver above Tx room missing cover,,APR,,,11/04/2020,11/04/2020,,11/07/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814263,3003057036,WF KILGALLIOCH,E-42,4,Offline filter pump leaking slightly,,APR,,,11/04/2020,11/04/2020,,11/10/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814264,3003057037,WF KILGALLIOCH,E-42,3,P*HOLE IN ROOF HATCH,,APR,,,22/10/2020,22/10/2020,,21/01/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814265,3003057039,WF KILGALLIOCH,E-42,3,P*REPLACE MAIN SHAFT BEARING SEAL,,APR,,,21/12/2021,21/12/2021,,22/03/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814266,3003057040,WF KILGALLIOCH,E-42,3,P*GBX PUMP/INTERCOOLER UNION LEAK,,APR,,,01/09/2022,01/09/2022,,01/12/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A042,30/09/2025,,E925230
7000814269,3003057046,WF KILGALLIOCH,E-43,3,P*PITCH RAM LEAKS,,APR,,,23/09/2022,23/09/2022,,23/12/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A043,30/09/2025,,E925230
7000814276,3003057058,WF KILGALLIOCH,E-45,3,Ups for spring actuators requires repla,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A045,30/09/2025,,E925230
7000814278,3003057060,WF KILGALLIOCH,E-45,3,P*YAW CLAMP BYPASSED,,APR,,,14/09/2021,14/09/2021,,14/12/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A045,30/09/2025,,E925230
7000814279,,WF KILGALLIOCH,E-45,3,Nacelle Light to be replaced,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A045,30/09/2025,,E925230
7000814280,,WF KILGALLIOCH,E-45,4,Top Cabinet Fan covers missing x2,,APR,,,27/11/2024,27/11/2024,,27/05/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A045,30/09/2025,,E925230
7000814281,,WF KILGALLIOCH,E-45,3,AA4002 Cabinet lock required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A045,30/09/2025,,E925230
7000814282,3003057065,WF KILGALLIOCH,E-46,3,P*TX LOUVRE NOT CLOSING PAST 45 DEGREE,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID5A046,30/09/2025,,E925230
7000814285,3003057071,WF KILGALLIOCH,F-47,3,P*AA4002 DOOR AND HINGES TO BE REPLACED,,APR,,,21/03/2022,21/03/2022,,20/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A047,30/09/2025,,E925230
7000814286,3003057069,WF KILGALLIOCH,F-47,3,P*BLADE A ACCUMULATOR,,APR,,,14/09/2021,14/09/2021,,14/12/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID6A047,30/09/2025,,E925230
7000814288,3003057073,WF KILGALLIOCH,F-48,3,Blade A weather seal damaged,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814289,3003057074,WF KILGALLIOCH,F-48,3,Main Bearing retainer detatched,,APR,,,07/04/2020,07/04/2020,,07/07/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814291,3003057078,WF KILGALLIOCH,F-48,3,P*YAW SEAL SLIGHTLY TORN,,APR,,,16/10/2020,16/10/2020,,15/01/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814293,3003057080,WF KILGALLIOCH,F-48,3,P*4 x YAW TRAY BOLTS SHEARED,,APR,,,16/10/2020,16/10/2020,,15/01/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814294,3003057082,WF KILGALLIOCH,F-48,3,P* BLADE B AND C ACCUMUMULATORS,,APR,,,02/07/2020,02/07/2020,,01/10/2020,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814295,3003057083,WF KILGALLIOCH,F-48,4,P*CRACK ON YAW PLATFORM CHEQ PLATE,,APR,,,02/11/2021,02/11/2021,,02/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814296,7000164524,WF KILGALLIOCH,F-48,4,P* NACELLE FIBRE COVER BOLTS LOOSE,,APR,,,12/03/2024,12/03/2024,,12/09/2024,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A048,30/09/2025,,E925230
7000814297,3003057085,WF KILGALLIOCH,F-49,3,YAW DECK LIGHT INOP,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A049,30/09/2025,,E925230
7000814298,3003057086,WF KILGALLIOCH,F-49,4,P*YAW SEAL SPLIT,,APR,,,12/09/2020,12/09/2020,,12/03/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A049,30/09/2025,,E925230
7000814300,3003057091,WF KILGALLIOCH,F-50,3,P*INVESTIGATE LOUVRE SYSTEM,,APR,,,11/02/2021,11/02/2021,,13/05/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A050,30/09/2025,,E925230
7000814308,3003057100,WF KILGALLIOCH,F-51,5,P*YAW TRAY BOLTS REQUIRED,,APR,,,08/09/2020,08/09/2020,,08/09/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A051,30/09/2025,,E925230
7000814311,,WF KILGALLIOCH,F-52,3,P*LIFT PLT ROLLER ARM WHEEL MISSING,,APR,,,17/06/2025,17/06/2025,,16/09/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID6A052,30/09/2025,,E925230
7000814315,3003057008,WF KILGALLIOCH,F-52,3,P*FIX ENVIRONMETAL KIT IN BASE,,APR,,,18/03/2021,18/03/2021,,17/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A052,30/09/2025,,E925230
7000814317,3003057013,WF KILGALLIOCH,F-52,4,P*MAIN SHAFT BEARING SEAL,,APR,,,15/03/2023,15/03/2023,,15/09/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A052,30/09/2025,,E925230
7000814320,3003057115,WF KILGALLIOCH,F-53,3,P*WIND VANE BRACKET & CABLE REQUIRED,,APR,,,09/09/2020,09/09/2020,,09/12/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
7000814321,3003057116,WF KILGALLIOCH,F-53,3,P*PAINT DETERIORATED ON INTERNAL FLANGE,,APR,,,06/04/2021,06/04/2021,,06/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
7000814322,3003057117,WF KILGALLIOCH,F-53,4,P*YAW SEAL INSECURE,,APR,,,06/04/2021,06/04/2021,,06/10/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
7000814323,3003057118,WF KILGALLIOCH,F-53,3,P*SHIMS VISIBLE ON BOTTOM TOWER FLANGE,,APR,,,23/03/2021,23/03/2021,,22/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
7000814325,3003057121,WF KILGALLIOCH,F-53,3,P*INVESTIGATE TX LOUVRE SYSTEM,,APR,,,15/03/2023,15/03/2023,,14/06/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
7000814326,3003057122,WF KILGALLIOCH,F-53,3,P*MAIN SHAFT REAR BEARING SEAL MISSING,,APR,,,01/08/2023,01/08/2023,,31/10/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID6A053,30/09/2025,,E925230
